0;TRONADA;Truco de Evocación;1 acción;Personal (5 pies de radio);S;Instantánea;Creas un estallido de sonido estrepitoso, el cual puede ser escuchado hasta a 100 pies de distancia. Todas las criaturas excepto tú en un radio de 5 pies deben superar una tirada de salvación de Constitución. Una criatura sufre 1d6 puntos de daño de trueno si falla la tirada. El daño del conjuro se incrementa en 1d6 cuando llegas al 5° nivel (2d6), 11° nivel (3d6) y 17° nivel (4d6).;Hechicero (TE)
1;CATAPULTA;1° nivel de Transmutación;1 acción;150 pies;S;Instantánea;Escoge un objeto que pese entre 1 y 5 libras dentro de alcance y que no esté siendo vestido o portado. El objeto vuela en línea recta hasta 90 pies en una dirección escogida por ti antes de caer al suelo, deteniéndose antes si impacta contra una superficie sólida. Si el objeto golpease a una criatura, esta criatura debe realizar una tirada de salvación de Destreza. Si falla la tirada, el objeto impacta contra el objetivo y deja de moverse. En cualquier caso, tanto el objeto como la criatura o superficie contra la que choque sufren 3d8 puntos de daño contundente.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 1er nivel o superior, el peso máximo del objeto se incrementa en 5 libras y el daño extra se incrementa en 1d8 por cada nivel de espacio de conjuros por encima del 1er nivel.;Hechicero (TE)
1;CUCHILLO GÉLIDO;1° nivel de Conjuración;1 acción;60 pies;S, M;Instantánea;(una gota de agua o un trozo de hielo)Creas una astilla de hielo y la lanzas contra una criatura dentro de alcance. Realiza un ataque de conjuro a distancia contra el objetivo. Si el ataque tiene éxito, el objetivo sufre 1d10 puntos de daño perforante. Ya impacte o falle, la astilla de hielo explota. El objetivo y todas las criaturas a menos de 5 pies del punto donde la astilla explote deben superar una tirada de salvación de Destreza o sufrir 2d6 puntos de daño por frio.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 2° nivel o superior, el daño extra se incrementa en 1d6 por cada nivel de espacio de conjuros por encima del 1° nivel.;Hechicero (TE)
1;TEMBLOR DE TIERRA;1° nivel de Evocación;1 acción;Personal (10 pies de radio);V, S;Instantánea;Provocas un temblor en el suelo en un radio de 10 pies alrededor de tu posición. Todas las criaturas en esa área excepto tu deben superar una tirada de salvación de Destreza. Si falla la tirada una criatura sufre 1d6 puntos de daño contundente y queda tumbada en el suelo. Si el terreno en esa zona es tierra suelta o roca, se convierte en terreno difícil hasta que sea limpiado.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 2° nivel o superior, el daño extra se incrementa en 1d6 por cada nivel de espacio de conjuros por encima del 1°.;Hechicero (TE)
2;ATAR A LA TIERRA;2° nivel de Transmutación;1 acción;300 pies;V;Concentración, hasta 1 minuto;Escoge una criatura que puedas ver dentro del alcance. Bandas amarillas de energía mágica se arrollan sobre la criatura. El objetivo debe superar una tirada de salvación de Fuerza o su velocidad de vuelo (si está volando) se verá reducida a 0 durante la duración del conjuro. Una criatura que esté volando y que resulte afectada por este conjuro descenderá a un ritmo de 60 pies por asalto hasta que llegue al suelo o el conjuro termine.;Hechicero (TE)
2;DIABLO DEL POLVO;2° nivel de Conjuración;1 acción;60 pies;V, S, M;Concentración, hasta 1 minuto;(un puñado de polvo)Escoge un cuadrado de 5 pies sin ocupar que puedas ver dentro de alcance. Una fuerza elemental que parece un diablo del polvo aparece dentro del cubo y permanece allí durante toda la duración del conjuro. Cualquier criatura que termine su turno a menos de 5 pies del diablo del polvo debe realizar una tirada de salvación de Fuerza. Si falla la tirada, la criatura sufre 1d8 puntos de daño contundente y es empujada 10 pies. Si supera la tirada, la criatura sufre medio daño y no se ve empujada. Como acción adicional (bonus action), puedes mover el diablo del polvo hasta 30 pies en cualquier dirección. Si el diablo del polvo se mueve por una zona donde hay arena, tierra suelta o grava, absorberá el material y formará una nube de 10 pies de radio a su alrededor que  durará hasta el final de tu siguiente turno. La nube crea cobertura pesada dentro del área.<br><br>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 3er nivel o superior, el daño extra se incrementa en 1d8 por cada nivel de espacio de conjuros por encima del 2° nivel.;Hechicero (TE)
2;ENJAMBRE DE BOLAS DE NIEVE DE SNILLOC;2° nivel de Evocación;1 acción;90 pies;V, S, M;Instantánea;(un trozo de hielo o una pequeña esquirla de roca blanca)Un enjambre de bolas de nieve mágicas sale despedido desde un punto dentro de alcance a tu elección. Cada criatura en una esfera de 5 pies de radio centrada en ese punto debe superar una tirada de salvación de Destreza. Una criatura sufre 3d6 puntos de daño por frio si falla la tirada y medio daño si la supera.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 3er nivel o superior, el daño extra se incrementa en 1d6 por cada nivel de espacio de conjuros por encima del 2° nivel.;Hechicero (TE)
2;LLAMARADA DE AGANAZZAR;2° nivel de Evocación;1 acción;30 pies;V, S, M;Instantánea;(una escama de dragón rojo)Una línea de rugientes llamas de 30 pies de largo y 5 de ancho sale de ti en una dirección que tú escoges. Cada criatura en la línea debe superar una tirada de salvación de Destreza. Una criatura sufre 3d8 puntos de daño de fuego si falla la tirada, o medio daño si la superan.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 3er nivel o superior, el daño extra se incrementa en 1d8 por cada nivel de espacio de conjuros por encima del 2° nivel.;Hechicero (TE)
2;PIROTECNIA;2° nivel de Transmutación;1 acción;60 pies;V, S;Instantánea;Escoges un área de llamas dentro de alcance que puedas ver y que quepa dentro de un cuadrado de 5 pies. Puedes extinguir el fuego en esa área, y puedes o bien crear o fuegos artificiales o humo.<BR><br>Fuegos artificiales. El objetivo explota con un cegador resplandor de luces y colores. Cada criatura a menos de 10 pies del objetivo debe superar una tirada de salvación de Constitución o quedar cegado hasta el final de tu siguiente turno.<br><br>Humo. Un espeso humo negro se extiende desde el objetivo en una nube de 20 pies de radio, moviéndose alrededor de las esquinas. El área cubierta por el humo se considera que proporciona cobertura pesada. El humo persiste durante 1 minuto o hasta que un fuerte viento lo dispersa.;Hechicero (TE)
2;PRESA TERRESTRE DE MAXIMILIAN;2° nivel de Transmutación;1 acción;30 pies;V, S, M;Concentración, hasta 1 minuto;(una mano en miniatura esculpida en arcilla)Escoges un cuadrado de 5 pies no ocupado en el suelo que puedas ver y dentro de alcance. Una mano de tamaño Mediano hecha de tierra compactada aparece del suelo y agarra a una criatura que puedas ver a menos de 5 pies de ella. El objetivo debe realizar una tirada de salvación de Fuerza. Con un fallo en la tirada, el objetivo sufre 2d6 puntos de daño contundente y se ve neutralizado durante la duración del conjuro.<BR>Como acción, puedes hacer que la mano aplaste al objetivo retenido, el cual debe realizar una tirada de salvación de Fuerza. El objetivo sufre 2d6 puntos de daño contundente si falla la tirada y medio daño si la supera.<BR>Para liberarse, el objetivo neutralizado puede realizar una tirada de salvación de Fuerza contra la CD de salvación del conjuro. Si la supera, el objetivo escapa y deja de verse neutralizado por la mano. Como acción, puedes hacer que la mano agarre a otra criatura o que se mueva a otro espacio sin ocupar dentro de alcance. La mano liberará a cualquier objetivo neutralizado si haces cualquiera de estas dos cosas.;Hechicero (TE)
2;VIENTO DE SALVAGUARDIA;2° nivel de Evocación;1 acción;Personal;V;Concentración, hasta 10 minutos;Un fuerte viento (20 millas por hora) sopla a tu alrededor en un radio de 0 pies y se mueve contigo, permaneciendo centro en ti. El viento permanece durante toda la duración del conjuro. <BR><BR>El viento tiene los siguientes efectos:<BR><BR>• Te ensordece a ti y a todas las criaturas en el área.<BR>• Extingue todas las llamas sin proteger del tamaño de una antorcha o más pequeñas.<BR>• El área pasa a ser terreno difícil para todas las criaturas excepto para ti.<BR>• Las tiradas de ataque de armas a distancia sufren desventaja si atraviesan la zona cubierta por el viento.<BR>• Mantiene fuera los vapores, gases y nieblas que puedan ser dispersadas por vientos fuertes.;Hechicero (TE)
3;ERUPCIÓN TELÚRICA;3° nivel de Transmutación;1 acción;120 pies;V, S, M;Instantánea;(una pieza de obsidiana)Escoge un punto en el suelo dentro de alcance y que puedas ver. Una fuente de tierra y rocas entra en erupción en un cubo de 20 pies centrado en ese punto. Cualquier criatura dentro del área debe realizar una tirada de salvación de Destreza. Una criatura sufre 3d12 puntos de daño contundente si falla la tirada y medio daño si la supera. Además, el terreno en esa zona se convierte en terreno difícil hasta que sea limpiado.<BR><br>Cada porción de 5 pies cuadrado del área requiere de al menos un minuto de trabajo para ser limpiado a mano.<BR><br>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 4° nivel o superior, el daño extra se incrementa en 1d12 por cada nivel de espacio de conjuros por encima del 3° nivel.;Hechicero (TE)
3;FLECHAS ARDIENTES;3° nivel de Transmutación;1 acción;Contacto;V, S;Concentración, hasta 1 hora;Tocas una aljaba conteniendo flechas o virotes. Cuando un objetivo es impactado por un arma a distancia que use una munición extraída de la aljaba, el objetivo sufre 1d6 puntos de daño adicionales por fuego. La magia del conjuro se disipa en la munición cuando esta impacta o falla, y el conjuro finaliza cuando doce proyectiles hayan sido extraídos de la aljaba.<BR><br>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 4° nivel o superior, el número de proyectiles que puedes afectar con este conjuro se incrementan en dos por cada nivel de espacio de conjuros por encima del 3°.;Hechicero (TE)
3;METEOROS DIMINUTOS DE MELF;3° nivel de Evocación;1 acción;Personal;V, S, M;Concentración, hasta 10 minutos;(Nitrato, sulfuro y resina hechos una bolita)Creas seis minúsculos meteoros en tu espacio los cuales orbitan a tu alrededor durante la duración del conjuro. Cuando lanzas el conjuro, y como acción adicional (bonus action) en cada uno de tus turnos subsiguientes, puedes gastar uno o dos de los meteoros, haciendo que salgan disparados hacia un punto o puntos a tu elección en un radio de 120 pies. Una vez el meteoro llega a su destino o choque contra algún obstáculo, el meteoro explotará. Cada criatura en un radio de 5 pies del punto donde el meteoro explote debe realizar una tirada de salvación de Destreza. Una criatura sufre 2d6 puntos de daño por fuego si falla la tirada y medio daño si la supera.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 4° nivel o superior, el número de meteoros creados se incrementa en 2 por cada nivel de espacio de conjuros por encima del 3°.;Hechicero (TE)
3;MURO DE AGUA;3° nivel de Evocación;1 acción;60 pies;V, S, M;Concentración, hasta 10 minutos;(una gota de agua)Conjuras un muro de agua arremolinada que surge del suelo en un punto dentro de alcance que puedas ver. Puedes hacer que el muro tenga hasta 30 pies de largo, 10 de alto y 1 de espesor, o puedes crear un muro en forma de anillo de hasta 20 pies de diámetro, 20 pies de diámetro y 1 de espesor. El muro se desvanece cuando el conjuro termina. El espacio ocupado por el muro se considera terreno difícil. Cualquier ataque a distancia con armas que atraviese el muro sufre desventaja en su tirada de ataque, y el daño por fue queda reducido a la mitad si el efecto de fuego atraviesa el muro para llegar a su objetivo. Los conjuros que producen daño por frio y que atraviesen el muro harán que la zona del muro que atravieses se congele (al menos una sección de 5 pies cuadrados). Cada sección de 5 pies tiene CA 5 y 15 Pg. Reducir una sección congelada a 0 puntos de golpe la destruye. Cuando una sección es destruida, el agua del muro no ocupa el espacio que ha quedado libre.;Hechicero (TE)
4;ESFERA ACUOSA;4° nivel de Conjuración;1 acción;90 pies;V, S, M;Concentración, hasta 1 minuto;(una gota de agua)Conjuras una esfera de agua con un radio de 10 pies en un punto dentro de alcance que puedas ver. La esfera puede flotar en el aire, pero a no más de 10 pies del suelo. La esfera permanece durante toda la duración del conjuro. Cualquier criatura dentro del espacio de la esfera debe realizar una tirada de salvación de Fuerza. Con una salvación exitosa, la criatura se ve expelida de ese espacio hacia el espacio sin ocupar más cercano. Una criatura de tamaño Enorme o más grande supera automáticamente la tirada de salvación. Si falla la tirada, la criatura se ve inmovilizada por la esfera y es engullida por el agua. Al final de cada uno de sus turnos, el objetivo inmovilizado puede repetir la tirada de salvación. La esfera puede inmovilizar a un máximo de cuatro criaturas de tamaño Mediano o más pequeño o una criatura de tamaño Grande. Si la esfera inmoviliza a una criatura en exceso de estos números, una criatura al azar de las ya inmovilizadas por la esfera queda liberada cayendo fuera de su espacio y aterrizando tumbada en un espacio a 5 pies de ella. Como acción, puedes mover la esfera hasta 30 pies en línea recta. Si se mueve sobre un pozo, descenderá suavemente hasta que flote a 10 pies del suelo. Cualquier criatura inmovilizada por la esfera se moverá con ella. Puedes arrollar a criaturas con la esfera, forzándolas a que tengan que realizar la tirada de salvación, pero no más de una vez por turno. Cuando el conjuro termina, la esfera cae al suelo esparciéndose toda el agua y extinguiendo todas las llamas normales a 30 pies de ellas. Cualquier criatura que estuviera inmovilizada por la esfera cae tumbada al suelo en el espacio donde caiga la esfera.;Hechicero (TE)
4;ESFERA TORMENTOSA;4° nivel de Evocación;1 acción;150 pies;V, S;Concentración, hasta 1 minuto;Una esfera de 20 pies de radio de aire arremolinado es creada en un punto a tu elección dentro del alcance. La esfera permanece durante toda la duración del conjuro. Cada criatura en la esfera cuando esta aparece o que termine su turno dentro de ella debe superar una tirada de salvación de Fuerza o sufrir 2d6 puntos de daño contundente. El espacio dentro de la esfera se considera terreno difícil.<BR><BR>Hasta que el conjuro termine, puedes usar una acción adicional (bonus action) durante cada uno de tus turnos para hacer que un relámpago salte desde el centro de la esfera hacia una criatura que elijas situada hasta a 60 pies del centro de la esfera. Realiza una tirada de ataque de conjuro a distancia. Tienes ventaja en la tirada si el objetivo se halla dentro de la esfera. Si impactas, el objetivo sufre 4d6 puntos de daño de relámpago. Las criaturas a menos de 30 pies de la esfera sufren desventaja en todos las pruebas de Sabiduría (Percepción) realizados para escuchar.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 5° nivel o superior, el daño extra se incrementa en 1d6 por cada nivel de espacio de conjuros por encima del 4° nivel.;Hechicero (TE)
4;ESFERA VITRIÓLICA;4° nivel de Evocación;1 acción;150 pies;V, S, M;Instantánea;(una gota de bilis de babosa gigante)Apuntas a un lugar dentro de alcance y una brillante esfera de ácido color esmeralda sale disparada hacia allí y explota en un estallido de 20 pies de radio. Cada criatura en el área debe realizar una tirada de salvación de Destreza. Si falla la tirada, una criatura sufre 10d4 puntos de daño por ácido y 5d4 puntos de daño por ácido al final de su siguiente turno. Si supera la tirada, una criatura sufre la mitad del daño inicial y ningún daño al final de su siguiente turno.<BR><BR>A niveles superiores. Cuando lanzas este conjuro usando un espacio de conjuros de 5° nivel o superior, el daño extra se incrementa en 2d4 por cada nivel de espacio de conjuros por encima del 4° nivel.;Hechicero (TE)
5;CONTROLAR VIENTOS;5° nivel de Transmutación;1 acción;300 pies;V, S;Concentración, hasta 1 hora;Tomas control del aire en un cubo de 100 pies que puedas ver dentro de alcance. Escoge uno de los siguientes efectos cuando lanzas el conjuro. El efecto permanece durante toda la duración del conjuro, a no ser que uses tu acción en un momento posterior para cambiar a otro efecto. Puedes también usar tu acción para interrumpir temporalmente el efecto o reanudar uno que hubieras parado. Vendaval: Un viento comienza a soplar dentro del cubo en una dirección horizontal a tu elección. Escoges la intensidad del viento: almo, moderado o fuerte. Si el viento es moderado o fuerte, los ataques a distancia que atraviese a través del cubo o realizados contra criaturas dentro del cubo sufren desventaja en sus tiradas de ataque. Si el viento es fuerte, cualquier criatura que se mueva en contra del viento debe gastar 1 pie extra de movimiento por cada pie que mueva. Corriente descendente: Haces que una corriente de viento sople continuamente hacia abajo desde la parte superior del cubo. Los ataques a distancia que atraviese a través del cubo o realizados contra criaturas dentro del cubo sufren desventaja en sus tiradas de ataque. Una criatura debe realizar una tirada de salvación de Fuerza si vuela dentro del cubo por primera vez durante su turno o si empieza su turno volando allí. Si falla la tirada, la criatura cae al suelo y queda tumbada. Corriente ascendente: Haces que una corriente ascendente sople dentro del cubo, levantándose hacia arriba desde los bordes inferiores del cubo. Las criaturas que terminen una caída dentro del cubo sufren solo medio daño por la caída. Cuando una criatura dentro del cubo realice un salto hacia arriba, la criatura podrá saltar hasta 10 pies más alto de lo normal.;Hechicero (TE)
5;INMOLACIÓN;5° nivel de Evocación;1 acción;90 pies;V;Concentración, hasta 1 minuto;Llamas devoran a una criatura que puedas ver y que esté dentro de alcance. El objetivo debe realizar una tirada de salvación de Destreza. Sufre 7d6 puntos de daño por fuego si falla la tirada de salvación, o medio daño si la supera. Si falla la tirada, el objetivo seguirá ardiendo durante toda la duración del conjuro. El objetivo ardiente irradia luz brillante en un radio de 30 pies y luz tenue en otros 30 pies adicionales. Al final de cada turno, el objetivo debe repetir la tirada de salvación. Sufrirá 3d6 puntos de daño por fuego si falla la tirada y el conjuro termina si la supera. Estas llamas mágicas no pueden ser extinguidas mediante medios no mágicos. Si el daño de este conjuro reduce a un objetivo a 0 puntos de golpe, el objetivo se ve reducido a cenizas.;Hechicero (TE)
6;INVESTIDURA DE HIELO;6° nivel de Transmutación;1 acción;Personal;V, S;Concentración, hasta 10 minutos;Hasta que el conjuro termina, una capa de escarcha cubretu cuerpo y ganas los siguientes beneficios:<br><br> • Eres inmune al daño por frío y ganas resistencia al daño por fuego.<br><br> • Puedes moverte a través de terreno difícil creado por hielo o nieve sin gastar movimiento extra.<br><br> • El suelo en un radio de 10 pies a tu alrededor se congela y pasa a ser terreno difícil para todas las criaturas excepto para ti. El radio se mueve contigo.<br><br> • Puedes usar tu acción para crear un cono de viento helador de 15 pies de largo que se extiende en una dirección que tú escojas. Cada criatura en el cono debe realizar una tirada de salvación de Destreza. Una criatura sufre 4d6 puntos de daño por frío si falla la tirada, o medio daño si la supera. Una criatura que falle si tirada contra este efecto ve su velocidad reducida a la mitad hasta el comienzo de tu próximo turno.;Hechicero (TE)
6;INVESTIDURA DE LLAMAS;6° nivel de Transmutación;1 acción;Personal;V, S;Concentración, hasta 10 minutos;Llamas cubren tu cuerpo, irradiando luz brillante en un radio de 30 pies y tenue en otros 30 pies adicionales durante toda la duración del conjuro. Las llamas no te dañan. Hasta que termine el conjuro, ganas los siguientes beneficios:<br><br> • Eres inmune al daño por fuego y tienes resistencia al daño por frío.<br><br> • Cualquier criatura que se mueva a menos de 5 pies de ti por primera vez en un turno o que termine su turno allí sufre 1d10 puntos de daño por fuego.<br><br> • Puedes usar tu acción para crear una línea de fuego de 15 pies de largo y 5 de ancho que se extienda en una dirección que tu escojas. Cada criatura en la línea debe realizar una tirada de salvación de Destreza. Una criatura sufre 4d8 puntos de daño por fuego si falla la tirada, o medio daño si la supera.;Hechicero (TE)
6;INVESTIDURA DE PIEDRA;6° nivel de Transmutación;1 acción;Personal;V, S;Concentración, hasta 10 minutos;Hasta que termina el conjuro, trozos de roca cubren tu cuerpo, y ganas los siguientes beneficios: <br><br>• Tienes resistencia al daño contundente, cortante y perforante proveniente de armas no mágicas. <br><br>• Puedes usar tu acción para crear un pequeño terremoto en el suelo en un radio de 15 pies a tu alrededor. Las demás criaturas en esa área deben superar una tirada de salvación de Destreza o ser derribadas.<br><br> • Puedes moverte a través de terreno difícil creado por tierra o rocas sin gastar movimiento extra. Puedes moverte a través de roca sólida o tierra como si fuera aire y sin desestabilizarla, pero no puedes terminar tu movimiento allí. Si lo haces, eres expulsado hasta el lugar sin ocupar más cercano, terminando este conjuro, y quedando aturdido hasta el final de tu próximo turno.;Hechicero (TE)
6;INVESTIDURA DE VIENTO;6° nivel de Transmutación;1 acción;Personal;V, S;Concentración, hasta 10 minutos;Hasta que este conjuro termina, el viento se arremolina a tu alrededor, y ganas los siguientes beneficios:  <br><br>• Todos los ataques a distancia realizados contra ti sufren desventaja en la tirada de ataque. <br><br> • Ganas una velocidad de vuelo de 60 pies. Si todavía estas volando cuando el conjuro termina, caes, a no ser que dispongas de otro medio para evitar de alguna forma la caída. <br><br> • Puedes usar tu acción para crear un cubo de aire arremolinado de 15 pies centrado en un punto que puedas ver a 60 pies de tu posición. Cada criatura en el área debe realizar una tirada de salvación de Constitución. Una criatura sufre 2d10 puntos de daño contundente si falla la tirada o medio daño si la supera. Si una criatura de tamaño Grande o más pequeña falla la tirada, esa criatura es también empujada hasta 10 pies del centro del cubo.;Hechicero (TE)
8;HORRIBLE MARCHITAMIENTO DE ABI DALZIM;8° nivel de Nigromancia;1 acción;150 pies;V, S, M;Instantánea;(un trozo de esponja)Absorbes la humedad de cada criatura dentro de un cubo de 30 pies de lado centrado en un punto que escojas dentro de alcance. Cada criatura en el área debe realizar una tirada de salvación de Constitución. Los constructos y no muertos no se ven afectados, y las criaturas tipo planta y los elementales de agua sufren desventaja en esta tirada de salvación. Una criatura sufre 10d8 puntos de daño necrótico si falla la tirada, o medio daño si la supera.;Hechicero (TE)
